date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,1.8,-0.8,4.9,0,,232,16.2,37,1032.9,
2020-01-02 00:00:00,-0.8,-4,5.3,0,,216,7.4,22.2,1030.9,
2020-01-03 00:00:00,-0.7,-6.7,5.7,0,,208,8.7,27.8,1024.3,
2020-01-04 00:00:00,3.7,-0.2,6.1,1,,236,26.4,50,1018.5,
2020-01-05 00:00:00,0.4,-2.8,2.1,2.8,10,273,18.9,44.5,1028.9,
2020-01-06 00:00:00,-1.2,-5.1,1.7,0,,208,8.6,16.7,1032.6,
2020-01-07 00:00:00,-1.7,-6.6,3,0,,240,7.7,18.5,1028.2,
2020-01-08 00:00:00,1.9,0.2,5.8,0,10,208,10.7,22.2,1029.4,
2020-01-09 00:00:00,4.2,2.8,6.4,2.3,,212,6.8,22.2,1023.9,
2020-01-10 00:00:00,3.9,0,7.4,5.1,,209,11.3,25.9,1020,
2020-01-11 00:00:00,4.2,2.7,6.5,0,,238,18.6,44.5,1028.3,
2020-01-12 00:00:00,2.6,-0.5,6.2,0.5,,221,10.4,27.8,1027.8,
2020-01-13 00:00:00,2.9,-0.4,6.2,0,,215,9.1,27.8,1024.6,
2020-01-14 00:00:00,-1.6,-3.6,3,0,,200,5.2,18.5,1023.2,
2020-01-15 00:00:00,-0.2,-3.5,7.1,0,,197,3.9,14.8,1024.9,
2020-01-16 00:00:00,-0.4,-3.7,3.7,0,,209,5.6,20.4,1031.6,
2020-01-17 00:00:00,-1.4,-4.7,0.8,0,,56,7.4,25.9,1028.8,
2020-01-18 00:00:00,-0.4,-4.6,2.1,0,,195,7.2,20.4,1025.6,
2020-01-19 00:00:00,2.2,0.3,3.7,1.8,10,286,7,16.7,1031.5,
2020-01-20 00:00:00,2.1,0.2,3.6,0.5,,280,10.4,22.2,1045.1,
2020-01-21 00:00:00,1.1,-1.2,4.5,0,,222,17.7,35.2,1041.6,
2020-01-22 00:00:00,-0.4,-2,2.3,0.3,,228,20.7,40.8,1031,
2020-01-23 00:00:00,-0.4,-3.6,4,0,10,232,11.3,29.6,1034.2,
2020-01-24 00:00:00,-1.8,-6.8,4.4,0,,226,10.7,25.9,1026.1,
2020-01-25 00:00:00,-1.9,-5,3.5,0,,211,11,25.9,1023.8,
2020-01-26 00:00:00,-1.5,-3.7,1.4,0,,225,7.7,16.7,1022.6,
2020-01-27 00:00:00,-0.9,-4.4,4.6,0,,210,7.7,20.4,1017.5,
2020-01-28 00:00:00,1.1,-4.2,5.5,0.5,,6,8.5,25.9,1004.6,
2020-01-29 00:00:00,2.6,0.9,5.4,0,,227,26.1,50,1004.8,
2020-01-30 00:00:00,2.8,1.1,6,0,,223,22.2,46.3,1012.3,
2020-01-31 00:00:00,5.9,-0.1,9.6,3.3,,226,18.5,50,1006.1,
2020-02-01 00:00:00,10.4,7.5,13.6,3.8,,217,18.2,42.6,1007.9,
2020-02-02 00:00:00,7.6,5.4,12.2,5.1,,231,22.7,55.5,1007.5,
2020-02-03 00:00:00,5.9,5.2,7,5.1,,246,16.8,37,1008,
2020-02-04 00:00:00,3.9,1.9,6.3,6.4,,278,13.6,35.2,1002.1,
2020-02-05 00:00:00,0.9,-2.3,3.6,16.5,,305,18.6,42.6,1019.4,
2020-02-06 00:00:00,-0.3,-4.2,1.3,0.5,,226,17.9,40.8,1026.8,
2020-02-07 00:00:00,0.9,-3.9,3.6,1,,345,12.2,29.6,1028.5,
2020-02-08 00:00:00,-1.4,-6.5,6,0.5,,276,5.1,16.7,1030.4,
2020-02-09 00:00:00,0.7,-5.3,9.6,0,,312,4.7,18.5,1023.4,
2020-02-10 00:00:00,6.2,-2.3,14.3,0,,219,24.6,68.5,1001,
2020-02-11 00:00:00,3.6,1.9,6.5,2.8,,230,29.3,66.7,1000.5,
2020-02-12 00:00:00,2.4,1.4,4.8,4.6,,230,31.5,61.1,1011.1,
2020-02-13 00:00:00,2.4,-0.7,6.5,0,,230,20,44.5,1017.1,
2020-02-14 00:00:00,3.9,-1.4,6.6,0.3,,274,13.2,37,1015.3,
2020-02-15 00:00:00,3.3,-1.1,8.4,0,,233,7.7,20.4,1028,
2020-02-16 00:00:00,4.5,-3.3,13.5,0,,337,7.7,22.2,1022.5,
2020-02-17 00:00:00,8.8,1.3,15.8,0,,229,8.4,24.1,1017.3,
2020-02-18 00:00:00,6.7,3.4,11.3,1.5,,222,19.2,48.2,1021.1,
2020-02-19 00:00:00,4.2,-0.5,9.4,1.5,,226,14.3,38.9,1018.9,
2020-02-20 00:00:00,2.2,-2.4,5.5,1.5,,233,11.9,33.3,1022.5,
2020-02-21 00:00:00,1.8,-3.3,5.7,0,,267,14.6,44.5,1021.1,
2020-02-22 00:00:00,4.2,-2.5,9.7,3.8,,219,14,40.8,1024.5,
2020-02-23 00:00:00,7.4,5.3,11.2,0,,221,23.2,77.8,1011.9,
2020-02-24 00:00:00,3.9,0.5,11.3,17.5,,249,24.7,75.9,1015.1,
2020-02-25 00:00:00,6.7,1.9,9.6,3.8,,228,11.1,31.5,1003.4,
2020-02-26 00:00:00,4.8,0.8,8.6,1.8,,231,14.4,40.8,996.7,
2020-02-27 00:00:00,1.6,-2,5.3,0.8,,244,16,42.6,1004,
2020-02-28 00:00:00,1.2,-2.4,5.1,0.8,10,287,15.2,35.2,1010.1,
2020-02-29 00:00:00,2.9,-1.7,8.2,0,,179,8.6,27.8,1010.9,
2020-03-01 00:00:00,6,0.9,10.6,0.5,,205,8.7,29.6,1005,
2020-03-02 00:00:00,4.5,0.9,8.4,1,,355,12.3,35.2,998.9,
2020-03-03 00:00:00,6.8,0.4,12.7,1,,9,13.4,27.8,1000.1,
2020-03-04 00:00:00,4.2,0.4,8,0.5,,246,12,27.8,1011.1,
2020-03-05 00:00:00,2.8,-3.4,10,0,,170,6.6,20.4,1009.7,
2020-03-06 00:00:00,3.9,-2,9.3,0,,19,9.2,24.1,1001.1,
2020-03-07 00:00:00,4.8,1.9,8.2,0,,241,13.4,37,1010.4,
2020-03-08 00:00:00,3.2,-1.9,6.3,0.3,,222,10.4,31.5,1020.7,
2020-03-09 00:00:00,2.7,-3.5,10.8,0,,298,5.9,20.4,1015.8,
2020-03-10 00:00:00,5.5,-1.5,12.4,0,,217,9.5,29.6,1013.8,
2020-03-11 00:00:00,8.7,5.3,12.5,1.8,,225,23.1,50,1010.3,
2020-03-12 00:00:00,10.8,4.7,17.4,0.8,,228,23.1,64.8,1011.3,
2020-03-13 00:00:00,6.9,3.9,11.2,0,,256,18.6,53.7,1013.8,
2020-03-14 00:00:00,3.1,-1.8,6.3,,,288,19.3,38.9,1022.9,
2020-03-15 00:00:00,0.7,-6.4,8.4,0,,34,12,29.6,1029.9,
2020-03-16 00:00:00,3.9,-6.1,13.2,,,246,12.5,35.2,1025.9,
2020-03-17 00:00:00,7.6,-1.3,16.7,,,244,8.3,27.8,1028.3,
2020-03-18 00:00:00,9.9,3.4,17.8,0,,226,9,25.9,1028.9,
2020-03-19 00:00:00,11,1.8,19.1,0,,260,7.8,29.6,1025.3,
2020-03-20 00:00:00,10.7,8.4,14.7,0,,36,8.8,24.1,1022.7,
2020-03-21 00:00:00,3.5,1.3,10.3,5.1,,8,17.1,31.5,1024.6,
2020-03-22 00:00:00,-0.9,-2.5,3.3,0.8,,358,15.9,37,1031.4,
2020-03-23 00:00:00,-0.4,-3,3.4,0.3,10,24,23.9,44.5,1036.1,
2020-03-24 00:00:00,-0.4,-5,4.6,0,,43,22.8,46.3,1037,
2020-03-25 00:00:00,1.3,-4.5,7,0,,52,24.5,51.8,1033.7,
2020-03-26 00:00:00,4.9,-1.3,12,0,,34,18.5,44.5,1028.8,
2020-03-27 00:00:00,7.9,-0.3,16.5,0,,37,16.1,38.9,1023.2,
2020-03-28 00:00:00,7.5,-1.2,16.4,0,,43,7.5,22.2,1016.3,
2020-03-29 00:00:00,5.7,0.7,12.7,0,,253,16.7,40.8,1014.1,
2020-03-30 00:00:00,-0.1,-2.7,7.1,0.8,10,301,15.6,33.3,1023.7,
2020-03-31 00:00:00,0.1,-5.6,5.6,0,,229,9.3,25.9,1026.7,
2020-04-01 00:00:00,0.9,-5.3,7.4,0,,229,12.3,35.2,1023.3,
2020-04-02 00:00:00,4.1,-5,12.2,0,,221,10.9,38.9,1014.5,
2020-04-03 00:00:00,5.4,-3.2,11.4,0,,239,14.6,42.6,1013,
2020-04-04 00:00:00,5.7,-2.5,13.1,0,,317,7.6,20.4,1025.3,
2020-04-05 00:00:00,6.5,-2.3,14.2,0,,39,15.4,37,1032.5,
2020-04-06 00:00:00,9.9,0.3,19.9,0,,34,12.3,25.9,1031.1,
2020-04-07 00:00:00,10.5,1,20.3,0,,246,9.9,29.6,1032.7,
2020-04-08 00:00:00,11.2,-0.1,21.6,0,,245,5.2,18.5,1029.7,
2020-04-09 00:00:00,13.1,1.5,21.6,0,,244,12.9,38.9,1021.7,
2020-04-10 00:00:00,10.3,5.9,16.3,0,,311,8.5,22.2,1024.4,
2020-04-11 00:00:00,8.6,-0.2,16.3,0,,320,7,22.2,1025.7,
2020-04-12 00:00:00,11.3,1.2,20.5,0,,284,9.2,27.8,1020.4,
2020-04-13 00:00:00,10.3,3.6,21.4,0.5,,280,15.2,44.5,1010.6,
2020-04-14 00:00:00,3.9,1.9,8.1,0,,278,17.6,40.8,1018,
2020-04-15 00:00:00,6.8,0,14,0,,226,22.5,53.7,1021.8,
2020-04-16 00:00:00,12.7,1.6,21.3,0,,224,21.4,53.7,1017.1,
2020-04-17 00:00:00,10.7,2.3,17.2,0,,300,9.5,33.3,1015.8,
2020-04-18 00:00:00,9.1,2.1,16.3,0,,41,10.4,27.8,1018,
2020-04-19 00:00:00,8,2.4,14.4,0,,17,12.9,29.6,1018.8,
2020-04-20 00:00:00,6.6,-2,13.2,0,,46,11.8,33.3,1024.9,
2020-04-21 00:00:00,7.1,-1.2,14,0,,40,18.6,46.3,1025.7,
2020-04-22 00:00:00,8.6,-0.7,16,0,,43,12.8,37,1025.8,
2020-04-23 00:00:00,11.1,0.6,19.7,0,,108,5.6,18.5,1022.5,
2020-04-24 00:00:00,12.9,2.7,21.4,0,,230,13.3,44.5,1011.1,
2020-04-25 00:00:00,10.5,7.8,16.3,2,,253,18.9,53.7,1005.2,
2020-04-26 00:00:00,9.1,3.2,14.2,0,,262,7.7,27.8,1011.8,
2020-04-27 00:00:00,11.2,0.7,19.4,0,,254,6.4,20.4,1012.6,
2020-04-28 00:00:00,14.6,3.8,23.2,0,,249,7.1,25.9,1008,
2020-04-29 00:00:00,14.5,6.7,23.3,2,,276,12.2,35.2,1003.9,
2020-04-30 00:00:00,13.9,10.6,19.9,0.8,,303,10.8,25.9,1008.2,
2020-05-01 00:00:00,11,7.5,17.2,3,,319,10.6,25.9,1005.9,
2020-05-02 00:00:00,10.5,3.4,17.2,0.5,,247,11.6,31.5,1006.8,
2020-05-03 00:00:00,8,4.1,12.8,0.5,,234,13.8,37,1014.5,
2020-05-04 00:00:00,10.2,2.4,17.1,0,,234,7.4,24.1,1017.8,
2020-05-05 00:00:00,8.1,4.4,13.2,3.3,,273,15.5,38.9,1014.4,
2020-05-06 00:00:00,6.8,2.8,9.6,0.5,,249,20.3,48.2,1016,
2020-05-07 00:00:00,8.5,1.9,13.5,7.1,,244,17.4,44.5,1019.5,
2020-05-08 00:00:00,11.3,2.4,20.3,0,,229,10.7,29.6,1019.8,
2020-05-09 00:00:00,14.6,4.6,22.7,0,,48,5.6,18.5,1015.5,
2020-05-10 00:00:00,18.5,10.4,25.4,0,,70,7.5,24.1,1009.4,
2020-05-11 00:00:00,18.1,11.3,26.5,0.3,,251,10.4,40.8,1000.4,
2020-05-12 00:00:00,4.9,1.8,20.9,1.8,,267,16.3,50,1014.1,
2020-05-13 00:00:00,7.6,-2.2,13.9,0,,150,7.1,20.4,1015.7,
2020-05-14 00:00:00,7.3,4.3,10.8,14.2,,28,10.3,27.8,1014.6,
2020-05-15 00:00:00,6.2,1,10.2,1.5,,54,7.7,29.6,1017.7,
2020-05-16 00:00:00,9.9,0.8,17.5,1.8,,245,12.1,35.2,1021.9,
2020-05-17 00:00:00,11.9,3.7,18.5,0,,262,10.7,37,1020.7,
2020-05-18 00:00:00,14.3,4.6,21.5,0,,243,13,40.8,1022,
2020-05-19 00:00:00,16.9,7.6,24.7,0,,253,12.8,38.9,1018.3,
2020-05-20 00:00:00,13.7,8.8,18.4,0,,337,11.7,27.8,1019.7,
2020-05-21 00:00:00,11,7.9,15.7,0,,349,12,31.5,1022.8,
2020-05-22 00:00:00,10.7,1.3,17.7,0,,331,7.8,25.9,1025,
2020-05-23 00:00:00,12.7,3.5,18.5,0,,25,8.4,18.5,1022.6,
2020-05-24 00:00:00,12.4,9.3,17.7,10.9,,255,20.4,40.8,1022.6,
2020-05-25 00:00:00,10.5,7.5,14.4,4.3,,239,13.2,31.5,1025.2,
2020-05-26 00:00:00,11.9,9.9,15.8,4.1,,298,10.1,31.5,1029.2,
2020-05-27 00:00:00,13.8,9.9,19.3,9.1,,251,11,29.6,1029.6,
2020-05-28 00:00:00,13.9,8,19.3,0,,256,11.9,27.8,1024.1,
2020-05-29 00:00:00,13.2,10.7,17.1,0.3,,304,13.7,33.3,1022.6,
2020-05-30 00:00:00,10.3,7,14.9,0,,245,15.3,31.5,1018.7,
2020-05-31 00:00:00,10.9,8.3,13.5,16.3,,288,14.3,46.3,1013.9,
2020-06-01 00:00:00,14.7,9.4,20,9.7,,306,12.2,33.3,1017.8,
2020-06-02 00:00:00,13.4,10,18.2,0.3,,318,12.2,29.6,1013.2,
2020-06-03 00:00:00,13.4,8,18.6,0,,350,8,24.1,1006.4,
2020-06-04 00:00:00,14.9,5.7,23,0,,43,9.4,25.9,1000.6,
2020-06-05 00:00:00,16.3,13.4,20.3,0.3,,192,8.7,27.8,998.4,
2020-06-06 00:00:00,18.2,8.8,25.4,8.9,,272,7.2,27.8,1006.4,
2020-06-07 00:00:00,18.8,12.7,26.6,0,,29,9.3,22.2,1007.3,
2020-06-08 00:00:00,14.9,14,19.6,2.8,,245,10.8,25.9,1011.2,
2020-06-09 00:00:00,14.7,13.1,17,0,,1,6.6,18.5,1014.2,
2020-06-10 00:00:00,16.6,14.3,20.6,,,47,8,24.1,1011.5,
2020-06-11 00:00:00,17.9,13.3,24.5,0.5,,183,6.8,18.5,1009.9,
2020-06-12 00:00:00,20.1,15.7,26.5,7.9,,194,7.4,22.2,1009.5,
2020-06-13 00:00:00,24,16.8,30.2,0,,34,10.5,29.6,1009.5,
2020-06-14 00:00:00,18.1,16.8,26.1,0,,34,15.2,29.6,1010.5,
2020-06-15 00:00:00,17.7,12.9,21.7,0,,44,9.6,29.6,1013,
2020-06-16 00:00:00,16.8,14.5,19.9,0.3,,20,7.1,20.4,1014,
2020-06-17 00:00:00,18.1,15.9,23.6,1.3,,229,6.3,22.2,1009.8,
2020-06-18 00:00:00,19.1,17,24.4,15.5,,209,7.1,18.5,1007.6,
2020-06-19 00:00:00,18.2,15.9,22.7,0.5,,229,11.9,35.2,1009.7,
2020-06-20 00:00:00,17.7,16.1,20.8,1.8,,234,13.8,31.5,1011.1,
2020-06-21 00:00:00,17.7,15.7,22.2,1,,236,14.6,31.5,1012.1,
2020-06-22 00:00:00,18.3,17.1,19.6,23.4,,280,16.8,37,1015.3,
2020-06-23 00:00:00,18.8,15.5,22.8,0.5,,305,17.6,35.2,1020,
2020-06-24 00:00:00,15.5,13.3,20.2,0,,243,12.8,27.8,1022,
2020-06-25 00:00:00,19.3,11.8,25.3,0,,45,12.9,33.3,1022.9,
2020-06-26 00:00:00,21,17.3,26.3,0,,41,11.9,24.1,1018,
2020-06-27 00:00:00,22.2,16.5,28,3.6,,201,11.6,37,1014,
2020-06-28 00:00:00,23.3,17.8,29.1,1.8,,228,11,33.3,1013.5,
2020-06-29 00:00:00,19.8,16.7,27.1,0,,248,9.2,33.3,1011.1,
2020-06-30 00:00:00,19.8,15.4,24.8,2.8,,235,17.6,40.8,1011.4,
2020-07-01 00:00:00,22.2,14.1,28.5,0,,241,12.1,38.9,1011.1,
2020-07-02 00:00:00,21.1,18.6,27.9,0.5,,210,9.8,24.1,1010.7,
2020-07-03 00:00:00,18.4,15,23.5,3.3,,230,12,33.3,1013.7,
2020-07-04 00:00:00,20.1,15.7,25.4,9.1,,220,6.6,20.4,1017.6,
2020-07-05 00:00:00,21.7,13.1,28.5,0,,236,11.5,33.3,1014.7,
2020-07-06 00:00:00,20.9,16.2,29.4,2,,247,13.1,40.8,1010.6,
2020-07-07 00:00:00,15.8,12.2,19.6,0,,271,16.7,38.9,1016.8,
2020-07-08 00:00:00,14.9,8.5,22.2,2,,251,11.1,37,1017.5,
2020-07-09 00:00:00,17.4,11.7,23,7.9,,216,6.4,22.2,1018.2,
2020-07-10 00:00:00,23.9,14.3,30.5,0,,213,12.3,37,1013.2,
2020-07-11 00:00:00,15.2,11.4,27.3,4.1,,295,10.7,29.6,1020,
2020-07-12 00:00:00,14.7,10,19.7,3,,257,7.7,24.1,1024.6,
2020-07-13 00:00:00,14.4,8.6,18.3,0,,254,8.3,24.1,1024.1,
2020-07-14 00:00:00,16.3,7.7,22.8,0,,45,4.7,16.7,1019.1,
2020-07-15 00:00:00,18.7,9.4,25.2,0,,87,6.8,18.5,1014.1,
2020-07-16 00:00:00,15.1,12.5,23.3,2.8,,232,8.8,25.9,1014,
2020-07-17 00:00:00,15.2,10.4,20.1,21.1,,255,8.1,20.4,1017,
2020-07-18 00:00:00,18.1,14.3,25.1,3.3,,40,10.7,31.5,1016.8,
2020-07-19 00:00:00,19.6,14.9,26.1,6.1,,48,11.5,33.3,1016.3,
2020-07-20 00:00:00,20.8,13.7,27.6,0,,228,8.2,24.1,1015.4,
2020-07-21 00:00:00,18.3,15.1,22.7,0,,234,10.4,25.9,1019.8,
2020-07-22 00:00:00,18.2,12.1,23.4,0,,278,7.8,24.1,1020.2,
2020-07-23 00:00:00,17.6,10.6,22.7,0,,19,5.5,16.7,1016.8,
2020-07-24 00:00:00,19.2,11.4,27.3,0,,69,8.6,22.2,1013,
2020-07-25 00:00:00,20.4,13.4,26.6,1.5,,269,7.2,20.4,1012.5,
2020-07-26 00:00:00,21,13.6,28.6,0,,100,8.7,25.9,1014.2,
2020-07-27 00:00:00,20.9,16.5,27.1,0,,256,5.8,20.4,1017,
2020-07-28 00:00:00,23.9,14.8,31.5,0,,242,9.3,31.5,1013.1,
2020-07-29 00:00:00,22.6,18.2,27.3,1.5,,258,10.7,33.3,1015.5,
2020-07-30 00:00:00,20.6,13.5,26.7,0,,257,10.4,31.5,1018.9,
2020-07-31 00:00:00,19.4,14.4,25.2,0,,255,11.6,35.2,1017.2,
2020-08-01 00:00:00,17.7,10.6,24.3,0,,326,7.1,22.2,1017.1,
2020-08-02 00:00:00,19.3,9.8,27.5,0,,29,5.6,18.5,1014.6,
2020-08-03 00:00:00,20.9,16.3,27.1,0.5,,40,8.3,24.1,1009.8,
2020-08-04 00:00:00,18.5,16.8,21.6,7.1,,288,11.3,31.5,1009,
2020-08-05 00:00:00,18.3,16.2,21.5,0.8,,22,11.9,24.1,1018.6,
2020-08-06 00:00:00,20.6,17.2,26.8,0,,38,10.9,31.5,1021.3,
2020-08-07 00:00:00,23.2,15,31.2,0,,54,11.1,31.5,1022.2,
2020-08-08 00:00:00,24.1,15.8,31.4,0,,47,10.4,29.6,1020.8,
2020-08-09 00:00:00,23.6,17,30.7,0,,76,7.7,24.1,1018.3,
2020-08-10 00:00:00,22.9,16.6,29.5,1.3,,45,10.1,24.1,1017.4,
2020-08-11 00:00:00,21.7,16.9,29.4,0,,35,7.4,22.2,1018.5,
2020-08-12 00:00:00,20.9,14.9,27.4,14.5,,50,7.5,24.1,1019.7,
2020-08-13 00:00:00,20.5,10.8,28.4,0,,29,8.1,20.4,1017,
2020-08-14 00:00:00,22.1,14.6,29,0,,37,12.3,31.5,1014,
2020-08-15 00:00:00,20.8,14.6,26.8,0,,31,13.8,31.5,1014.3,
2020-08-16 00:00:00,20.2,15.5,27.7,17,,34,16.1,38.9,1015.1,
2020-08-17 00:00:00,21,17.6,27.3,3,,109,6.4,20.4,1012.2,
2020-08-18 00:00:00,18.6,16.7,23.4,25.9,,227,6.3,24.1,1009.1,
2020-08-19 00:00:00,18.7,16.9,20.3,3.3,,222,11.4,27.8,1008.9,
2020-08-20 00:00:00,20.4,16.4,25.7,0,,231,11.7,25.9,1013.1,
2020-08-21 00:00:00,21.7,13.7,29.6,0,,249,3.7,16.7,1016.7,
2020-08-22 00:00:00,23.6,15.4,31.8,0,,281,7.9,25.9,1015,
2020-08-23 00:00:00,19.9,17.7,25.7,13.5,,211,8.3,20.4,1015.4,
2020-08-24 00:00:00,19.1,15.1,24,1.8,,254,8.3,24.1,1015.2,
2020-08-25 00:00:00,16.8,11,22.5,0,,250,10.1,33.3,1014.4,
2020-08-26 00:00:00,18.8,10.5,26.7,0,,284,14,50,1009.8,
2020-08-27 00:00:00,17.8,12.6,21.4,0,,239,21.3,50,1012.1,
2020-08-28 00:00:00,17,8.2,24.3,0,,116,6.2,22.2,1011.3,
2020-08-29 00:00:00,19.4,13.9,23.6,0,,343,10.7,27.8,1007.7,
2020-08-30 00:00:00,23,15.2,31.5,0.3,,92,9.8,25.9,1006.6,
2020-08-31 00:00:00,17.2,14.5,28.1,0,,241,17.2,48.2,1012.5,
2020-09-01 00:00:00,14.3,12.8,16.7,20.6,,6,13.7,33.3,1010.9,
2020-09-02 00:00:00,13.2,9.9,17.6,10.9,,225,14.9,37,1016.1,
2020-09-03 00:00:00,13.9,6.8,21.2,0,,253,6.1,24.1,1022.1,
2020-09-04 00:00:00,16.4,8.5,22.4,0,,237,10.4,29.6,1023.8,
2020-09-05 00:00:00,20.4,13.9,27.2,0,,223,7.4,22.2,1018.2,
2020-09-06 00:00:00,15.8,14.9,21.7,11.2,,251,7.1,20.4,1018.2,
2020-09-07 00:00:00,14.1,10.9,17.2,3.8,,20,5.9,18.5,1022.6,
2020-09-08 00:00:00,14,6.8,20.4,2,,220,9.2,27.8,1027.5,
2020-09-09 00:00:00,17.5,10.9,24.6,0,,219,5.8,24.1,1023.6,
2020-09-10 00:00:00,15.1,11.2,19.1,0,,246,9.3,27.8,1019.5,
2020-09-11 00:00:00,14.7,7,21.9,0,,38,6.3,27.8,1020.4,
2020-09-12 00:00:00,17.2,8.8,26.1,0,,46,5.5,22.2,1021.1,
2020-09-13 00:00:00,18.4,11.9,25.2,0,,231,7.4,25.9,1025.7,
2020-09-14 00:00:00,19.1,12.2,27.6,0,,274,3.7,14.8,1029.7,
2020-09-15 00:00:00,19.1,11.7,27,0,,40,9.8,25.9,1026.2,
2020-09-16 00:00:00,20.2,13,28.3,0,,114,5.3,20.4,1019.6,
2020-09-17 00:00:00,15.5,9.6,20.6,0,,284,9,29.6,1021.6,
2020-09-18 00:00:00,10.6,4.5,17.5,0,,9,6.9,22.2,1029,
2020-09-19 00:00:00,11.4,4,19.5,0,,37,8.9,25.9,1025.6,
2020-09-20 00:00:00,13.3,7.3,20.3,0,,40,10.4,29.6,1021.1,
2020-09-21 00:00:00,14.7,6.4,24.1,0,,37,4.4,14.8,1020.2,
2020-09-22 00:00:00,16,7.6,25.7,0,,48,4.7,18.5,1016.8,
2020-09-23 00:00:00,15.9,8.4,23.4,0,,43,6.4,16.7,1010.8,
2020-09-24 00:00:00,17.1,12.5,22.5,0,,343,8.7,22.2,1008.9,
2020-09-25 00:00:00,15.8,9.5,22.2,0.8,,45,10.2,27.8,1001.6,
2020-09-26 00:00:00,14.2,9.4,18.6,8.6,,320,15.3,35.2,994,
2020-09-27 00:00:00,9.3,5.6,13.4,0.3,,237,14.9,40.8,1006.6,
2020-09-28 00:00:00,9.9,3.5,13.8,0.3,,28,12.8,35.2,1013.4,
2020-09-29 00:00:00,12.3,10.9,15.1,16,,243,12.5,27.8,1012.8,
2020-09-30 00:00:00,12.6,11.9,13.1,6.4,,288,12,31.5,1010.9,
2020-10-01 00:00:00,12.2,11.5,13,19.1,,288,4.7,18.5,1005.6,
2020-10-02 00:00:00,13.7,11.4,18.3,3.3,,54,7.8,24.1,1005.7,
2020-10-03 00:00:00,16.9,10.5,24.6,0,,59,14,33.3,1003.5,
2020-10-04 00:00:00,16.3,10.4,21.7,2.3,,102,13.6,33.3,1004.3,
2020-10-05 00:00:00,13.3,7.2,19.5,0.5,,31,11.7,24.1,1009,
2020-10-06 00:00:00,12.8,7.9,20.3,0,,243,7.3,22.2,1011.4,
2020-10-07 00:00:00,11.6,6.6,16.7,0,,250,8.4,18.5,1011.6,
2020-10-08 00:00:00,10.9,6.9,15.5,1,,214,8.1,24.1,1020.2,
2020-10-09 00:00:00,11.3,4.3,18.6,0,,326,5.9,20.4,1021.2,
2020-10-10 00:00:00,12.6,7.4,18,0,,283,5.7,20.4,1018.6,
2020-10-11 00:00:00,9.8,8.8,14.1,3.8,,324,7.3,25.9,1019.2,
2020-10-12 00:00:00,7.3,5.6,9.6,2,,332,11.7,25.9,1015.8,
2020-10-13 00:00:00,5.9,5.4,6.6,29.7,,280,7.7,25.9,1007.9,
2020-10-14 00:00:00,6.9,6.2,8.3,33.3,,178,9.9,27.8,1001,
2020-10-15 00:00:00,7.7,6.5,11.2,5.6,,237,13.5,29.6,1012.5,
2020-10-16 00:00:00,6.3,4.3,7.4,0.8,,23,12.6,27.8,1014.9,
2020-10-17 00:00:00,6.3,5.5,7.4,0.8,,302,11.3,25.9,1014.3,
2020-10-18 00:00:00,7,4,9.3,2.3,,227,17.7,38.9,1018.6,
2020-10-19 00:00:00,8.4,5.9,11.1,0,,223,14.3,35.2,1024.1,
2020-10-20 00:00:00,7.2,1.7,15.3,0,,46,5.6,20.4,1024.4,
2020-10-21 00:00:00,8.6,3.6,15.4,0,,16,4.9,14.8,1017.8,
2020-10-22 00:00:00,10.9,4.3,19.4,0,,219,6.2,20.4,1018.4,
2020-10-23 00:00:00,9.5,4.9,14.5,0,,198,6.4,13,1016.8,
2020-10-24 00:00:00,10.9,6.9,15,0.3,,223,9.6,31.5,1016,
2020-10-25 00:00:00,9.1,5.9,11.1,0,,43,8.3,27.8,1015.6,
2020-10-26 00:00:00,11.4,7.6,17,0,,42,7.1,22.2,1009,
2020-10-27 00:00:00,13.7,9.2,20.4,,,38,6.6,16.7,1011.6,
2020-10-28 00:00:00,10.9,6.6,18.3,0,,310,5.4,14.8,1016.1,
2020-10-29 00:00:00,8.5,3.5,15.6,2,,226,11.3,33.3,1016.9,
2020-10-30 00:00:00,8.3,5.3,11.3,3,,213,11,31.5,1019.7,
2020-10-31 00:00:00,8.3,3.2,12.4,7.1,,19,9.3,29.6,1022.8,
2020-11-01 00:00:00,6.4,2.6,9.4,0,,45,7.2,16.7,1022,
2020-11-02 00:00:00,9.7,4.4,13,0.5,,195,5,16.7,1017.9,
2020-11-03 00:00:00,13.6,10.3,16.3,1.5,,256,6,22.2,1019.2,
2020-11-04 00:00:00,10.6,8.6,14.2,0.3,,329,9.1,27.8,1027.6,
2020-11-05 00:00:00,5.8,0.8,9.3,15.5,,254,7.6,20.4,1036.4,
2020-11-06 00:00:00,5.8,-0.2,10.5,0,,219,12.2,31.5,1034.9,
2020-11-07 00:00:00,7.1,4.7,10.4,0,,34,6.5,16.7,1032.5,
2020-11-08 00:00:00,5.8,2.1,13.2,0,,190,4.7,14.8,1027.8,
2020-11-09 00:00:00,3.7,0.3,5.7,0,,48,12.4,25.9,1030.4,
2020-11-10 00:00:00,4.3,2.8,5.2,0,,66,12.9,25.9,1032,
2020-11-11 00:00:00,4.2,3.6,5.1,0,,132,7.8,14.8,1031.1,
